property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,detection_type,confidence,ndbi_delta,area_delta,ndvi_drop,osm_status,db_match,baseline_year,comparison_year,detected_at,status,estimated_annual_tax_inr,owner_name,s3_geojson_key
GVMC-055-0007,55,Sabbavaram (Ward 55),Anakapalli,17.631188,83.041577,"D.No 4, Temple Street, Sabbavaram, Visakhapatnam - 530042",530042,Commercial,913,new_build,0.44,0.34,0.42,0.41,0.36,0.34,2022,2024,2024-02-22T01:00:00Z,pending,73040,"Anitha Patnaik",mock/ward-55/GVMC-055-0007.json
GVMC-055-0008,55,Sabbavaram (Ward 55),Anakapalli,17.586794,83.054079,"D.No 20, Cross Street, Sabbavaram, Visakhapatnam - 530042",530042,Mixed Use,182,change_of_use,0.9,0.92,0.75,0.83,0.6,0.57,2022,2024,2024-10-05T04:00:00Z,underassessed,7280,"Padma Sarma",mock/ward-55/GVMC-055-0008.json
GVMC-055-0009,55,Sabbavaram (Ward 55),Anakapalli,17.600248,83.002179,"D.No 42-8, Ring Road Extension, Sabbavaram, Visakhapatnam - 530042",530042,Residential,720,new_build,0.62,0.56,0.56,0.51,0.44,0.48,2022,2024,2024-05-11T03:00:00Z,false_positive,57600,"Sunitha Patnaik",mock/ward-55/GVMC-055-0009.json
GVMC-055-0010,55,Sabbavaram (Ward 55),Anakapalli,17.633877,83.023388,"D.No 2-6, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Commercial,353,new_build,0.48,0.53,0.33,0.37,0.34,0.45,2022,2024,2024-05-15T02:00:00Z,pending,28240,"Divya Raju",mock/ward-55/GVMC-055-0010.json
GVMC-055-0011,55,Sabbavaram (Ward 55),Anakapalli,17.646267,83.064797,"D.No 8, Market Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,283,change_of_use,0.54,0.58,0.48,0.42,0.41,0.36,2022,2024,2024-03-04T05:00:00Z,verified,11320,"Naveen Patnaik",mock/ward-55/GVMC-055-0011.json
GVMC-055-0012,55,Sabbavaram (Ward 55),Anakapalli,17.644232,83.083627,"D.No 13, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,525,new_build,0.68,0.6,0.56,0.55,0.55,0.56,2022,2024,2024-05-13T05:00:00Z,verified,42000,"Srinivas Patnaik",mock/ward-55/GVMC-055-0012.json
GVMC-055-0013,55,Sabbavaram (Ward 55),Anakapalli,17.636792,83.042998,"D.No 43-7, Cross Street, Sabbavaram, Visakhapatnam - 530042",530042,Residential,99,change_of_use,0.67,0.61,0.61,0.62,0.59,0.58,2022,2024,2024-01-21T04:00:00Z,false_positive,3960,"Krishna Raju",mock/ward-55/GVMC-055-0013.json
GVMC-055-0014,55,Sabbavaram (Ward 55),Anakapalli,17.608304,83.064437,"D.No 25, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Mixed Use,612,new_build,0.93,0.94,0.79,0.82,0.66,0.74,2022,2024,2024-12-07T02:00:00Z,verified,48960,"Prasad Naidu",mock/ward-55/GVMC-055-0014.json
GVMC-055-0015,55,Sabbavaram (Ward 55),Anakapalli,17.636797,83.085207,"D.No 26, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,735,new_build,0.89,0.86,0.82,0.75,0.75,0.62,2022,2024,2024-04-05T03:00:00Z,pending,58800,"Mahesh Chowdary",mock/ward-55/GVMC-055-0015.json
GVMC-055-0016,55,Sabbavaram (Ward 55),Anakapalli,17.592912,83.048325,"D.No 25, Cross Street, Sabbavaram, Visakhapatnam - 530042",530042,Industrial,817,new_build,0.75,0.74,0.61,0.69,0.62,0.43,2022,2024,2024-03-17T03:00:00Z,pending,65360,"Anil Varma",mock/ward-55/GVMC-055-0016.json
GVMC-055-0017,55,Sabbavaram (Ward 55),Anakapalli,17.592952,83.042785,"D.No 21, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Vacant Land,777,new_build,0.5,0.43,0.51,0.41,0.34,0.44,2022,2024,2024-02-17T04:00:00Z,false_positive,62160,"Padma Raju",mock/ward-55/GVMC-055-0017.json
GVMC-055-0018,55,Sabbavaram (Ward 55),Anakapalli,17.647172,83.09394,"D.No 41-4, Lane, Sabbavaram, Visakhapatnam - 530042",530042,Residential,380,change_of_use,0.45,0.37,0.4,0.36,0.37,0.43,2022,2024,2024-07-28T04:00:00Z,verified,15200,"Ravi Murthy",mock/ward-55/GVMC-055-0018.json
GVMC-055-0019,55,Sabbavaram (Ward 55),Anakapalli,17.64605,83.021578,"D.No 32-8, Nagar Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,234,new_build,0.54,0.52,0.43,0.49,0.39,0.45,2022,2024,2024-09-18T04:00:00Z,underassessed,18720,"Kavitha Murthy",mock/ward-55/GVMC-055-0019.json
GVMC-055-0020,55,Sabbavaram (Ward 55),Anakapalli,17.609651,83.04894,"D.No 8-9, Ring Road Extension, Sabbavaram, Visakhapatnam - 530042",530042,Residential,143,change_of_use,0.62,0.66,0.58,0.53,0.39,0.51,2022,2024,2024-07-21T02:00:00Z,already_assessed,5720,"Lakshmi Raju",mock/ward-55/GVMC-055-0020.json
GVMC-055-0021,55,Sabbavaram (Ward 55),Anakapalli,17.649219,83.019371,"D.No 36, Market Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,432,new_build,0.89,0.88,0.73,0.87,0.57,0.66,2022,2024,2024-06-14T04:00:00Z,underassessed,34560,"Suresh Devi",mock/ward-55/GVMC-055-0021.json
GVMC-055-0022,55,Sabbavaram (Ward 55),Anakapalli,17.610511,83.071616,"D.No 22, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,386,new_build,0.43,0.43,0.4,0.37,0.25,0.31,2022,2024,2024-09-10T04:00:00Z,already_assessed,30880,"Padma Devi",mock/ward-55/GVMC-055-0022.json
GVMC-055-0023,55,Sabbavaram (Ward 55),Anakapalli,17.637262,83.01076,"D.No 34, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,863,new_build,0.67,0.66,0.65,0.64,0.41,0.46,2022,2024,2024-03-21T02:00:00Z,pending,69040,"Haritha Patnaik",mock/ward-55/GVMC-055-0023.json
GVMC-055-0024,55,Sabbavaram (Ward 55),Anakapalli,17.617783,83.090627,"D.No 16-6, Nagar Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,155,new_build,0.61,0.56,0.47,0.45,0.42,0.47,2022,2024,2024-04-15T04:00:00Z,pending,12400,"Venkata Varma",mock/ward-55/GVMC-055-0024.json
GVMC-055-0025,55,Sabbavaram (Ward 55),Anakapalli,17.60652,83.024878,"D.No 20, Ring Road Extension, Sabbavaram, Visakhapatnam - 530042",530042,Vacant Land,226,new_build,0.73,0.72,0.69,0.58,0.59,0.49,2022,2024,2024-12-20T01:00:00Z,verified,18080,"Anitha Reddy",mock/ward-55/GVMC-055-0025.json
GVMC-055-0026,55,Sabbavaram (Ward 55),Anakapalli,17.649196,83.088238,"D.No 7, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,693,new_build,0.8,0.7,0.77,0.77,0.59,0.66,2022,2024,2024-10-15T05:00:00Z,false_positive,55440,"Divya Sarma",mock/ward-55/GVMC-055-0026.json
GVMC-055-0027,55,Sabbavaram (Ward 55),Anakapalli,17.63842,83.024597,"D.No 27, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,427,new_build,0.74,0.63,0.57,0.66,0.59,0.46,2022,2024,2024-07-20T01:00:00Z,pending,34160,"Swathi Rao",mock/ward-55/GVMC-055-0027.json
GVMC-055-0028,55,Sabbavaram (Ward 55),Anakapalli,17.616717,83.027649,"D.No 25, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Commercial,759,new_build,0.87,0.83,0.73,0.69,0.62,0.67,2022,2024,2024-09-28T04:00:00Z,pending,60720,"Ramesh Raju",mock/ward-55/GVMC-055-0028.json
GVMC-055-0029,55,Sabbavaram (Ward 55),Anakapalli,17.592237,83.008719,"D.No 2, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,222,change_of_use,0.6,0.57,0.54,0.45,0.47,0.36,2022,2024,2024-12-10T01:00:00Z,underassessed,8880,"Sowjanya Sarma",mock/ward-55/GVMC-055-0029.json
GVMC-055-0030,55,Sabbavaram (Ward 55),Anakapalli,17.617246,83.018071,"D.No 30-9, Ring Road Extension, Sabbavaram, Visakhapatnam - 530042",530042,Residential,146,new_build,0.69,0.64,0.55,0.6,0.54,0.57,2022,2024,2024-08-21T02:00:00Z,verified,11680,"Sunitha Prasad",mock/ward-55/GVMC-055-0030.json
GVMC-055-0031,55,Sabbavaram (Ward 55),Anakapalli,17.647954,83.081843,"D.No 32-6, Ring Road Extension, Sabbavaram, Visakhapatnam - 530042",530042,Residential,758,new_build,0.77,0.81,0.71,0.72,0.66,0.64,2022,2024,2024-05-04T03:00:00Z,pending,60640,"Anil Kumar",mock/ward-55/GVMC-055-0031.json
GVMC-055-0032,55,Sabbavaram (Ward 55),Anakapalli,17.585974,83.068634,"D.No 26-7, Beach Road, Sabbavaram, Visakhapatnam - 530042",530042,Industrial,231,new_build,0.56,0.58,0.54,0.44,0.45,0.4,2022,2024,2024-04-18T05:00:00Z,underassessed,18480,"Sowjanya Murthy",mock/ward-55/GVMC-055-0032.json
GVMC-055-0033,55,Sabbavaram (Ward 55),Anakapalli,17.636302,83.051855,"D.No 4, Main Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,123,new_build,0.64,0.64,0.49,0.5,0.4,0.47,2022,2024,2024-12-17T03:00:00Z,verified,9840,"Venkata Naidu",mock/ward-55/GVMC-055-0033.json
GVMC-055-0034,55,Sabbavaram (Ward 55),Anakapalli,17.645382,83.048401,"D.No 35, Temple Street, Sabbavaram, Visakhapatnam - 530042",530042,Residential,616,new_build,0.51,0.5,0.4,0.41,0.49,0.35,2022,2024,2024-06-07T01:00:00Z,pending,49280,"Prasad Rao",mock/ward-55/GVMC-055-0034.json
GVMC-055-0035,55,Sabbavaram (Ward 55),Anakapalli,17.580763,83.091943,"D.No 7, Temple Street, Sabbavaram, Visakhapatnam - 530042",530042,Mixed Use,392,change_of_use,0.87,0.9,0.68,0.79,0.57,0.58,2022,2024,2024-12-24T03:00:00Z,false_positive,15680,"Srinivas Murthy",mock/ward-55/GVMC-055-0035.json
GVMC-055-0036,55,Sabbavaram (Ward 55),Anakapalli,17.603868,83.025015,"D.No 3, Nagar Road, Sabbavaram, Visakhapatnam - 530042",530042,Industrial,816,new_build,0.68,0.66,0.51,0.58,0.49,0.59,2022,2024,2024-10-04T05:00:00Z,pending,65280,"Prasad Devi",mock/ward-55/GVMC-055-0036.json
GVMC-055-0037,55,Sabbavaram (Ward 55),Anakapalli,17.59571,83.058178,"D.No 4, Nagar Road, Sabbavaram, Visakhapatnam - 530042",530042,Residential,777,new_build,0.73,0.74,0.72,0.73,0.44,0.52,2022,2024,2024-07-06T01:00:00Z,pending,62160,"Mahesh Chowdary",mock/ward-55/GVMC-055-0037.json
GVMC-055-0038,55,Sabbavaram (Ward 55),Anakapalli,17.594697,83.098889,"D.No 37, Market Road, Sabbavaram, Visakhapatnam - 530042",530042,Commercial,307,change_of_use,0.87,0.89,0.68,0.68,0.72,0.71,2022,2024,2024-11-22T04:00:00Z,pending,12280,"Sowjanya Varma",mock/ward-55/GVMC-055-0038.json
GVMC-056-0001,56,Adavivaram (Ward 56),Vepagunta,17.768888,83.236565,"D.No 34, Colony Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,402,change_of_use,0.85,0.86,0.74,0.81,0.54,0.57,2022,2024,2024-02-05T04:00:00Z,pending,16080,"Haritha Naidu",mock/ward-56/GVMC-056-0001.json
GVMC-056-0002,56,Adavivaram (Ward 56),Vepagunta,17.742556,83.256444,"D.No 43, Market Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,390,change_of_use,0.79,0.78,0.7,0.69,0.5,0.58,2022,2024,2024-05-11T03:00:00Z,verified,15600,"Ramesh Rao",mock/ward-56/GVMC-056-0002.json
GVMC-056-0003,56,Adavivaram (Ward 56),Vepagunta,17.749755,83.236046,"D.No 19, Lane, Adavivaram, Visakhapatnam - 530047",530047,Residential,681,new_build,0.71,0.72,0.62,0.62,0.51,0.41,2022,2024,2024-09-28T01:00:00Z,verified,54480,"Swathi Varma",mock/ward-56/GVMC-056-0003.json
GVMC-056-0004,56,Adavivaram (Ward 56),Vepagunta,17.772612,83.256127,"D.No 8-1, Ring Road Extension, Adavivaram, Visakhapatnam - 530047",530047,Residential,492,change_of_use,0.94,0.88,0.72,0.77,0.8,0.59,2022,2024,2024-11-27T03:00:00Z,pending,19680,"Rajesh Varma",mock/ward-56/GVMC-056-0004.json
GVMC-056-0005,56,Adavivaram (Ward 56),Vepagunta,17.758748,83.266847,"D.No 38-3, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,502,change_of_use,0.58,0.49,0.46,0.44,0.44,0.48,2022,2024,2024-02-28T02:00:00Z,verified,20080,"Sunitha Kumar",mock/ward-56/GVMC-056-0005.json
GVMC-056-0006,56,Adavivaram (Ward 56),Vepagunta,17.758744,83.247636,"D.No 30, Ring Road Extension, Adavivaram, Visakhapatnam - 530047",530047,Residential,353,new_build,0.6,0.64,0.5,0.46,0.37,0.31,2022,2024,2024-09-01T02:00:00Z,pending,28240,"Venkata Patnaik",mock/ward-56/GVMC-056-0006.json
GVMC-056-0007,56,Adavivaram (Ward 56),Vepagunta,17.748218,83.236337,"D.No 17, Market Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,536,change_of_use,0.81,0.83,0.65,0.64,0.5,0.64,2022,2024,2024-09-03T04:00:00Z,pending,21440,"Mahesh Murthy",mock/ward-56/GVMC-056-0007.json
GVMC-056-0008,56,Adavivaram (Ward 56),Vepagunta,17.751346,83.250917,"D.No 18, Ring Road Extension, Adavivaram, Visakhapatnam - 530047",530047,Commercial,338,new_build,0.51,0.41,0.42,0.41,0.44,0.25,2022,2024,2024-06-27T03:00:00Z,pending,27040,"Haritha Reddy",mock/ward-56/GVMC-056-0008.json
GVMC-056-0009,56,Adavivaram (Ward 56),Vepagunta,17.773665,83.278177,"D.No 29, Colony Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,111,new_build,0.84,0.72,0.7,0.69,0.63,0.62,2022,2024,2024-04-16T03:00:00Z,underassessed,8880,"Ravi Prasad",mock/ward-56/GVMC-056-0009.json
GVMC-056-0010,56,Adavivaram (Ward 56),Vepagunta,17.759848,83.23939,"D.No 28-6, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Mixed Use,648,change_of_use,0.91,0.94,0.79,0.73,0.71,0.67,2022,2024,2024-10-18T05:00:00Z,pending,25920,"Swathi Reddy",mock/ward-56/GVMC-056-0010.json
GVMC-056-0011,56,Adavivaram (Ward 56),Vepagunta,17.772028,83.24453,"D.No 8, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Mixed Use,675,new_build,0.81,0.69,0.73,0.65,0.5,0.64,2022,2024,2024-08-23T02:00:00Z,verified,54000,"Swathi Chowdary",mock/ward-56/GVMC-056-0011.json
GVMC-056-0012,56,Adavivaram (Ward 56),Vepagunta,17.759313,83.267586,"D.No 29, Colony Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,323,new_build,0.77,0.79,0.59,0.7,0.51,0.64,2022,2024,2024-03-20T05:00:00Z,verified,25840,"Prasad Patnaik",mock/ward-56/GVMC-056-0012.json
GVMC-056-0013,56,Adavivaram (Ward 56),Vepagunta,17.756927,83.231829,"D.No 6, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,443,new_build,0.47,0.47,0.39,0.44,0.29,0.36,2022,2024,2024-10-13T03:00:00Z,false_positive,35440,"Padma Sarma",mock/ward-56/GVMC-056-0013.json
GVMC-056-0014,56,Adavivaram (Ward 56),Vepagunta,17.770091,83.268368,"D.No 32-4, Market Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,102,new_build,0.6,0.57,0.59,0.47,0.35,0.48,2022,2024,2024-12-13T01:00:00Z,pending,8160,"Krishna Varma",mock/ward-56/GVMC-056-0014.json
GVMC-056-0015,56,Adavivaram (Ward 56),Vepagunta,17.758529,83.269888,"D.No 31-1, Main Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,64,change_of_use,0.65,0.65,0.59,0.49,0.57,0.46,2022,2024,2024-02-11T01:00:00Z,pending,2560,"Srinivas Chowdary",mock/ward-56/GVMC-056-0015.json
GVMC-056-0016,56,Adavivaram (Ward 56),Vepagunta,17.771988,83.254549,"D.No 43, Colony Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,625,change_of_use,0.87,0.82,0.64,0.77,0.69,0.72,2022,2024,2024-05-18T01:00:00Z,underassessed,25000,"Padma Rao",mock/ward-56/GVMC-056-0016.json
GVMC-056-0017,56,Adavivaram (Ward 56),Vepagunta,17.763358,83.261188,"D.No 26, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,733,new_build,0.92,0.83,0.73,0.74,0.72,0.74,2022,2024,2024-04-02T01:00:00Z,verified,58640,"Lakshmi Murthy",mock/ward-56/GVMC-056-0017.json
GVMC-056-0018,56,Adavivaram (Ward 56),Vepagunta,17.756088,83.276923,"D.No 30, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,586,change_of_use,0.58,0.49,0.47,0.43,0.48,0.48,2022,2024,2024-02-23T03:00:00Z,verified,23440,"Ravi Patnaik",mock/ward-56/GVMC-056-0018.json
GVMC-056-0019,56,Adavivaram (Ward 56),Vepagunta,17.772223,83.265619,"D.No 39-8, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,863,new_build,0.7,0.74,0.65,0.63,0.54,0.56,2022,2024,2024-03-05T01:00:00Z,underassessed,69040,"Suresh Naidu",mock/ward-56/GVMC-056-0019.json
GVMC-056-0020,56,Adavivaram (Ward 56),Vepagunta,17.745294,83.261369,"D.No 11, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,95,new_build,0.69,0.6,0.57,0.63,0.53,0.56,2022,2024,2024-03-02T04:00:00Z,underassessed,7600,"Sowjanya Reddy",mock/ward-56/GVMC-056-0020.json
GVMC-056-0021,56,Adavivaram (Ward 56),Vepagunta,17.768986,83.240084,"D.No 4-6, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Industrial,214,new_build,0.62,0.66,0.51,0.62,0.49,0.45,2022,2024,2024-09-19T05:00:00Z,false_positive,17120,"Suresh Raju",mock/ward-56/GVMC-056-0021.json
GVMC-056-0022,56,Adavivaram (Ward 56),Vepagunta,17.762008,83.254562,"D.No 20, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,935,new_build,0.63,0.55,0.47,0.64,0.53,0.52,2022,2024,2024-01-08T02:00:00Z,pending,74800,"Naveen Kumar",mock/ward-56/GVMC-056-0022.json
GVMC-056-0023,56,Adavivaram (Ward 56),Vepagunta,17.75064,83.278569,"D.No 45-3, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Industrial,85,change_of_use,0.93,0.96,0.73,0.88,0.71,0.57,2022,2024,2024-01-12T05:00:00Z,pending,3400,"Sunitha Naidu",mock/ward-56/GVMC-056-0023.json
GVMC-056-0024,56,Adavivaram (Ward 56),Vepagunta,17.747558,83.278144,"D.No 35-6, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,156,new_build,0.46,0.49,0.43,0.32,0.28,0.23,2022,2024,2024-09-25T05:00:00Z,verified,12480,"Lakshmi Kumar",mock/ward-56/GVMC-056-0024.json
GVMC-056-0025,56,Adavivaram (Ward 56),Vepagunta,17.772693,83.276025,"D.No 38, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,448,change_of_use,0.63,0.6,0.54,0.57,0.53,0.51,2022,2024,2024-05-06T03:00:00Z,pending,17920,"Lakshmi Patnaik",mock/ward-56/GVMC-056-0025.json
GVMC-056-0026,56,Adavivaram (Ward 56),Vepagunta,17.75728,83.236062,"D.No 18, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Mixed Use,154,new_build,0.42,0.37,0.35,0.36,0.38,0.41,2022,2024,2024-08-13T01:00:00Z,underassessed,12320,"Sowjanya Varma",mock/ward-56/GVMC-056-0026.json
GVMC-056-0027,56,Adavivaram (Ward 56),Vepagunta,17.761711,83.253842,"D.No 33, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,125,new_build,0.58,0.48,0.41,0.49,0.39,0.43,2022,2024,2024-10-17T01:00:00Z,verified,10000,"Lakshmi Reddy",mock/ward-56/GVMC-056-0027.json
GVMC-056-0028,56,Adavivaram (Ward 56),Vepagunta,17.75094,83.232078,"D.No 8, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,246,change_of_use,0.85,0.79,0.67,0.84,0.71,0.61,2022,2024,2024-10-03T05:00:00Z,pending,9840,"Ravi Reddy",mock/ward-56/GVMC-056-0028.json
GVMC-056-0029,56,Adavivaram (Ward 56),Vepagunta,17.743125,83.278849,"D.No 9, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Commercial,302,new_build,0.54,0.52,0.53,0.53,0.51,0.27,2022,2024,2024-05-18T03:00:00Z,underassessed,24160,"Ramesh Varma",mock/ward-56/GVMC-056-0029.json
GVMC-056-0030,56,Adavivaram (Ward 56),Vepagunta,17.747088,83.248778,"D.No 45, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,186,change_of_use,0.48,0.42,0.49,0.4,0.28,0.4,2022,2024,2024-07-28T03:00:00Z,false_positive,7440,"Haritha Sarma",mock/ward-56/GVMC-056-0030.json
GVMC-056-0031,56,Adavivaram (Ward 56),Vepagunta,17.752683,83.25609,"D.No 9, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,774,new_build,0.81,0.77,0.63,0.74,0.56,0.66,2022,2024,2024-01-24T03:00:00Z,verified,61920,"Venkata Naidu",mock/ward-56/GVMC-056-0031.json
GVMC-056-0032,56,Adavivaram (Ward 56),Vepagunta,17.770319,83.235494,"D.No 26-8, Ring Road Extension, Adavivaram, Visakhapatnam - 530047",530047,Residential,823,new_build,0.57,0.5,0.42,0.5,0.47,0.35,2022,2024,2024-02-20T03:00:00Z,pending,65840,"Suresh Murthy",mock/ward-56/GVMC-056-0032.json
GVMC-056-0033,56,Adavivaram (Ward 56),Vepagunta,17.754986,83.235636,"D.No 10, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,709,new_build,0.83,0.78,0.73,0.77,0.6,0.64,2022,2024,2024-02-09T02:00:00Z,underassessed,56720,"Sowjanya Rao",mock/ward-56/GVMC-056-0033.json
GVMC-056-0034,56,Adavivaram (Ward 56),Vepagunta,17.7554,83.275755,"D.No 16-4, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,884,new_build,0.81,0.78,0.76,0.7,0.58,0.59,2022,2024,2024-01-16T03:00:00Z,underassessed,70720,"Anitha Naidu",mock/ward-56/GVMC-056-0034.json
GVMC-056-0035,56,Adavivaram (Ward 56),Vepagunta,17.750961,83.240943,"D.No 33, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,133,change_of_use,0.8,0.72,0.7,0.79,0.68,0.55,2022,2024,2024-11-28T01:00:00Z,verified,5320,"Sunitha Sarma",mock/ward-56/GVMC-056-0035.json
GVMC-056-0036,56,Adavivaram (Ward 56),Vepagunta,17.765179,83.236133,"D.No 4, Main Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,97,new_build,0.93,0.95,0.8,0.82,0.77,0.54,2022,2024,2024-01-18T02:00:00Z,pending,7760,"Krishna Raju",mock/ward-56/GVMC-056-0036.json
GVMC-056-0037,56,Adavivaram (Ward 56),Vepagunta,17.763596,83.232133,"D.No 44-8, Cross Street, Adavivaram, Visakhapatnam - 530047",530047,Residential,345,new_build,0.67,0.56,0.64,0.61,0.5,0.44,2022,2024,2024-06-04T05:00:00Z,underassessed,27600,"Ravi Varma",mock/ward-56/GVMC-056-0037.json
GVMC-056-0038,56,Adavivaram (Ward 56),Vepagunta,17.75697,83.233402,"D.No 30, Market Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,878,new_build,0.97,0.98,0.8,0.77,0.75,0.63,2022,2024,2024-10-20T05:00:00Z,false_positive,70240,"Ramesh Prasad",mock/ward-56/GVMC-056-0038.json
GVMC-056-0039,56,Adavivaram (Ward 56),Vepagunta,17.765924,83.264166,"D.No 26, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,131,new_build,0.64,0.6,0.6,0.55,0.5,0.55,2022,2024,2024-11-11T02:00:00Z,pending,10480,"Rajesh Varma",mock/ward-56/GVMC-056-0039.json
GVMC-056-0040,56,Adavivaram (Ward 56),Vepagunta,17.769061,83.276682,"D.No 9, Ring Road Extension, Adavivaram, Visakhapatnam - 530047",530047,Residential,903,new_build,0.64,0.67,0.45,0.55,0.49,0.47,2022,2024,2024-07-02T04:00:00Z,pending,72240,"Suresh Raju",mock/ward-56/GVMC-056-0040.json
GVMC-056-0041,56,Adavivaram (Ward 56),Vepagunta,17.759007,83.233377,"D.No 20, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Mixed Use,587,new_build,0.96,0.84,0.86,0.76,0.75,0.61,2022,2024,2024-12-26T03:00:00Z,verified,46960,"Prasad Patnaik",mock/ward-56/GVMC-056-0041.json
GVMC-056-0042,56,Adavivaram (Ward 56),Vepagunta,17.771085,83.252222,"D.No 17, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,64,change_of_use,0.66,0.71,0.61,0.64,0.56,0.36,2022,2024,2024-04-09T01:00:00Z,pending,2560,"Venkata Kumar",mock/ward-56/GVMC-056-0042.json
GVMC-056-0043,56,Adavivaram (Ward 56),Vepagunta,17.740298,83.236263,"D.No 6, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Mixed Use,514,change_of_use,0.57,0.5,0.44,0.52,0.51,0.38,2022,2024,2024-06-17T01:00:00Z,false_positive,20560,"Anitha Kumar",mock/ward-56/GVMC-056-0043.json
GVMC-056-0044,56,Adavivaram (Ward 56),Vepagunta,17.768864,83.26284,"D.No 27-3, Temple Street, Adavivaram, Visakhapatnam - 530047",530047,Industrial,651,new_build,0.72,0.7,0.52,0.6,0.54,0.49,2022,2024,2024-03-23T02:00:00Z,verified,52080,"Padma Murthy",mock/ward-56/GVMC-056-0044.json
GVMC-056-0045,56,Adavivaram (Ward 56),Vepagunta,17.760904,83.277382,"D.No 10, Nagar Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,104,new_build,0.81,0.7,0.72,0.8,0.68,0.58,2022,2024,2024-01-15T05:00:00Z,verified,8320,"Ravi Kumar",mock/ward-56/GVMC-056-0045.json
GVMC-056-0046,56,Adavivaram (Ward 56),Vepagunta,17.74682,83.253916,"D.No 42, Main Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,511,new_build,0.8,0.78,0.65,0.77,0.59,0.49,2022,2024,2024-04-14T04:00:00Z,pending,40880,"Sowjanya Sarma",mock/ward-56/GVMC-056-0046.json
GVMC-056-0047,56,Adavivaram (Ward 56),Vepagunta,17.774538,83.278172,"D.No 42, Beach Road, Adavivaram, Visakhapatnam - 530047",530047,Residential,932,new_build,0.69,0.67,0.68,0.65,0.46,0.49,2022,2024,2024-12-08T04:00:00Z,underassessed,74560,"Sowjanya Raju",mock/ward-56/GVMC-056-0047.json
